Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,logORB,logDRB,logTRB,logMP,logPF,logPTS,logFGA,logFTA,logTOV,logEFG,logFGpct,logFTpct
1,423,Garrett Temple\templga01,SG,30,SAC,65,21,26.58461538,183,6.646153846,0.424,82,220,0.373,101,212,0.476,0.519,58,1.138461538,0.784,0.492307692,2.338461538,2.830769231,168,84,28,1.2,2.169230769,7.784615385,-0.708651367,0.849493251,1.040548488,3.280332679,0.77437262,2.052149399,1.894038318,0.129677823,0.182321557,-0.655851396,-0.858021824,-0.243346259
1,424,Jason Terry\terryja01,SG,39,MIL,74,0,18.44594595,105,3.283783784,0.432,73,171,0.427,32,72,0.444,0.582,24,0.391891892,0.828,0.202702703,1.22972973,1.432432432,98,46,20,0.486486486,1.283783784,4.148648649,-1.596014892,0.206794413,0.359374001,2.914844614,0.249811798,1.422782654,1.18899635,-0.936769263,-0.720546155,-0.541284831,-0.839329691,-0.188742125
1,425,Isaiah Thomas\thomais02,PG,27,BOS,76,76,33.80263158,682,19.38157895,0.463,245,646,0.379,437,827,0.528,0.546,590,8.539473684,0.909,0.565789474,2.131578947,2.697368421,448,70,13,2.763157895,2.197368421,28.93421053,-0.569533225,0.756862995,0.992276639,3.520538657,0.787260472,3.36502465,2.964323076,2.144699376,1.01637419,-0.605136303,-0.770028225,-0.095410185
1,426,Lance Thomas\thomala01,PF,28,NYK,46,15,21.04347826,97,5.304347826,0.398,38,85,0.447,59,159,0.371,0.475,43,1.108695652,0.843,0.695652174,2.391304348,3.086956522,35,21,5,0.543478261,1.847826087,5.97826087,-0.362905494,0.871838969,1.127185661,3.046590691,0.61400986,1.788129701,1.668526829,0.103184236,-0.609765572,-0.744440475,-0.921303274,-0.170788321
1,427,Hollis Thompson\thompho01,SG,25,TOT,40,9,18.8,77,5,0.385,32,95,0.337,45,105,0.429,0.465,19,0.725,0.655,0.475,2.325,2.8,35,20,6,0.275,1.725,5.125,-0.744440475,0.843720039,1.029619417,2.93385687,0.54522705,1.634130525,1.609437912,-0.321583624,-1.290984181,-0.765717873,-0.954511945,-0.423120043
1,428,Klay Thompson\thompkl01,SG,26,GSW,78,78,33.96153846,644,17.64102564,0.468,268,647,0.414,376,729,0.516,0.565,186,2.794871795,0.853,0.628205128,3.025641026,3.653846154,160,66,40,1.641025641,1.782051282,22.33333333,-0.464888529,1.107122978,1.295780354,3.525228663,0.577765106,3.106080331,2.870227192,1.027786236,0.495321437,-0.570929548,-0.759286983,-0.158995731
1,429,Tristan Thompson\thomptr01,C,25,CLE,78,78,29.94871795,262,5.602564103,0.6,0,3,0,262,434,0.604,0.6,106,2.730769231,0.498,3.666666667,5.5,9.166666667,77,39,84,0.820512821,2.256410256,8.076923077,1.299282984,1.704748092,2.215573716,3.399486517,0.813775168,2.089010993,1.723224368,1.004583339,-0.197825743,-0.510825624,-0.510825624,-0.697155202
1,430,Marcus Thornton\thornma01,SG,29,WAS,33,1,17.42424242,84,6.363636364,0.4,28,80,0.35,56,130,0.431,0.467,23,0.818181818,0.852,0.666666667,1.636363636,2.303030303,41,19,3,0.757575758,1.454545455,6.636363636,-0.405465108,0.492476485,0.834225779,2.857862479,0.374693449,1.892564168,1.850599969,-0.200670695,-0.277631737,-0.761426021,-0.916290732,-0.160168752
1,432,Anthony Tolliver\tollian01,PF,31,SAC,65,9,22.72307692,155,5.4,0.442,90,230,0.391,65,121,0.537,0.57,61,1.261538462,0.744,0.784615385,2.861538462,3.646153846,77,34,20,0.861538462,1.676923077,7.092307692,-0.242561637,1.051359404,1.293672871,3.123381013,0.516960612,1.959010773,1.686398954,0.232331977,-0.149035579,-0.562118918,-0.816445397,-0.295714244
1,434,Karl-Anthony Towns\townska01,C,21,MIN,82,82,36.95121951,802,18.04878049,0.542,101,275,0.367,701,1205,0.582,0.576,356,5.219512195,0.832,3.609756098,8.670731707,12.2804878,220,56,103,2.585365854,2.93902439,25.13414634,1.283640207,2.159953183,2.508011645,3.609598651,1.078077686,3.224227334,2.893078119,1.652403948,0.949867027,-0.551647618,-0.612489278,-0.183922838
1,435,P.J. Tucker\tuckepj01,SF,31,TOT,81,21,27.60493827,199,5.950617284,0.413,70,196,0.357,129,286,0.451,0.485,72,1.148148148,0.774,1.444444444,4.37037037,5.814814815,99,116,19,0.814814815,2.419753086,6.666666667,0.36772478,1.474847758,1.760408939,3.31799468,0.883665505,1.897119985,1.783494959,0.138150338,-0.204794413,-0.723606388,-0.884307686,-0.256183405
1,436,Evan Turner\turneev01,SF,28,POR,65,12,25.50769231,235,8.492307692,0.426,31,118,0.263,204,434,0.47,0.454,85,1.584615385,0.825,0.553846154,3.246153846,3.8,205,53,24,1.538461538,1.861538462,9.015384615,-0.590868331,1.177470864,1.335001067,3.238980066,0.621403276,2.19893252,2.139160776,0.460341718,0.430782916,-0.789658081,-0.853315933,-0.192371893
1,437,Myles Turner\turnemy01,C,20,IND,81,81,31.37037037,444,10.72839506,0.511,40,115,0.348,404,754,0.536,0.534,245,3.740740741,0.809,1.716049383,5.555555556,7.271604938,106,74,172,1.296296296,3.234567901,14.48148148,0.540024778,1.714798428,1.983977029,3.445863829,1.173895349,2.672870694,2.372893971,1.319283651,0.259511195,-0.62735944,-0.671385689,-0.211956362
1,438,Beno Udrih\udrihbe01,PG,34,DET,39,0,14.35897436,92,5.051282051,0.467,11,32,0.344,81,165,0.491,0.495,32,0.871794872,0.941,0.153846154,1.307692308,1.461538462,131,13,0,0.923076923,0.743589744,5.820512821,-1.871802177,0.268263987,0.379489622,2.664375138,-0.296265816,1.761388371,1.619642083,-0.137201122,-0.080042708,-0.703197516,-0.761426021,-0.060812139
1,439,Tyler Ulis\ulisty01,PG,21,PHO,61,15,18.40983607,184,7.163934426,0.421,21,79,0.266,163,358,0.455,0.445,55,1.163934426,0.775,0.327868852,1.229508197,1.557377049,226,48,5,1.262295082,1.196721311,7.278688525,-1.115141591,0.206614249,0.443003027,2.912885091,0.179585577,1.984950698,1.969059331,0.151806013,0.232931558,-0.809680997,-0.865122445,-0.25489225
1,440,Jarrod Uthoff\uthofja01,PF,23,DAL,9,0,12.77777778,16,4.222222222,0.421,3,9,0.333,13,29,0.448,0.461,5,0.777777778,0.714,0.888888889,1.555555556,2.444444444,9,2,4,0.333333333,0.888888889,4.444444444,-0.117783036,0.441832752,0.893817876,2.547707551,-0.117783036,1.491654877,1.440361582,-0.251314428,-1.098612289,-0.774357236,-0.865122445,-0.336872317
1,441,Jonas Valančiūnas\valanjo01,C,24,TOR,80,80,25.825,391,8.775,0.557,1,2,0.5,390,700,0.557,0.558,176,2.7125,0.811,2.825,6.6625,9.4875,57,37,63,1.325,2.7,11.9875,1.038508365,1.896494789,2.249975143,3.251343015,0.993251773,2.48386444,2.171906769,0.997870719,0.281412459,-0.583396317,-0.585190039,-0.209487225
1,442,Denzel Valentine\valende01,SG,23,CHI,57,0,17.12280702,102,5.052631579,0.354,73,208,0.351,29,80,0.363,0.481,14,0.315789474,0.778,0.192982456,2.456140351,2.649122807,63,30,7,0.859649123,1.50877193,5.105263158,-1.645155995,0.898591155,0.974228569,2.840411319,0.411296028,1.630271999,1.619909212,-1.15267951,-0.15123097,-0.731888009,-1.038458366,-0.251028755
1,443,Fred VanVleet\vanvlfr01,PG,22,TOR,37,0,7.945945946,39,3,0.351,11,29,0.379,28,82,0.341,0.401,18,0.594594595,0.818,0.108108108,1.027027027,1.135135135,35,16,3,0.405405405,0.972972973,2.891891892,-2.224623552,0.026668247,0.126751706,2.072661855,-0.027398974,1.061910922,1.098612289,-0.519875459,-0.902867712,-0.913793852,-1.046969056,-0.200892942
1,444,Anderson Varejão\varejan01,C,34,GSW,14,1,6.571428571,5,1,0.357,0,0,,5,14,0.357,0.357,8,0.785714286,0.727,0.857142857,1.071428571,1.928571429,10,3,3,0.571428571,1.142857143,1.285714286,-0.15415068,0.068992871,0.656779536,1.882731247,0.133531393,0.251314428,0,-0.241162057,-0.559615788,-1.030019497,-1.030019497,-0.318828801
1,446,Rashad Vaughn\vaughra01,SG,20,MIL,41,2,11.17073171,57,3.804878049,0.365,26,81,0.321,31,75,0.413,0.449,2,0.12195122,0.4,0.097560976,1.097560976,1.195121951,23,19,10,0.341463415,0.780487805,3.463414634,-2.327277706,0.093090423,0.178248231,2.413297117,-0.247836164,1.242254991,1.336283941,-2.104134154,-1.074514737,-0.800732391,-1.007857925,-0.916290732
1,447,Noah Vonleh\vonleno01,PF,21,POR,74,41,17.09459459,130,3.648648649,0.481,7,20,0.35,123,250,0.492,0.494,60,1.27027027,0.638,1.77027027,3.459459459,5.22972973,31,30,27,0.864864865,2.081081081,4.418918919,0.57113223,1.241112351,1.6543596,2.838762308,0.732887509,1.485895078,1.294356866,0.239229689,-0.14518201,-0.705219762,-0.731888009,-0.449416996
1,448,Nikola Vučević\vucevni01,C,26,ORL,75,55,28.84,483,13.74666667,0.468,23,75,0.307,460,956,0.481,0.48,107,2.133333333,0.669,2.346666667,8.04,10.38666667,208,76,74,1.56,2.4,14.61333333,0.852995882,2.084429083,2.340522932,3.361763312,0.875468737,2.681934354,2.62079637,0.757685702,0.444685821,-0.733969175,-0.759286983,-0.401971219
1,449,Sasha Vujačić\vujacsa01,SG,32,NYK,42,4,9.714285714,42,3.238095238,0.309,23,74,0.311,19,62,0.306,0.393,17,0.571428571,0.708,0.285714286,1.119047619,1.404761905,52,13,2,0.380952381,0.904761905,2.952380952,-1.252762968,0.112477983,0.339867826,2.273597556,-0.100083459,1.082611947,1.174985267,-0.559615788,-0.965080896,-0.933945667,-1.174414002,-0.345311185
1,450,Dwyane Wade\wadedw01,SG,35,CHI,60,59,29.86666667,414,15.91666667,0.434,45,145,0.31,369,810,0.456,0.457,223,4.683333333,0.794,1.05,3.45,4.5,228,86,41,2.3,1.866666667,18.26666667,0.048790164,1.238374231,1.504077397,3.396743031,0.624154309,2.905077905,2.767366778,1.544010107,0.832909123,-0.783071888,-0.834710745,-0.230671818
1,451,Dion Waiters\waitedi01,SG,25,MIA,46,43,30.08695652,281,14.41304348,0.424,85,215,0.395,196,448,0.438,0.488,82,2.760869565,0.646,0.391304348,2.934782609,3.326086957,200,42,20,2.239130435,2.065217391,15.84782609,-0.938269639,1.076633382,1.201796525,3.40409174,0.725235495,2.763032336,2.668133594,1.01554569,0.806087592,-0.717439873,-0.858021824,-0.436955775
1,452,Kemba Walker\walkeke02,PG,26,CHO,79,79,34.67088608,643,18.34177215,0.444,240,602,0.399,403,847,0.476,0.527,304,4.544303797,0.847,0.569620253,3.329113924,3.898734177,434,85,22,2.126582278,1.506329114,23.16455696,-0.562785363,1.20270618,1.360651931,3.545900317,0.409675641,3.142623393,2.90918109,1.513874536,0.754516127,-0.64055473,-0.811930717,-0.166054584
1,453,John Wall\walljo01,PG,26,WAS,78,78,36.35897436,647,18.3974359,0.451,89,272,0.327,558,1163,0.48,0.482,422,6.756410256,0.801,0.756410256,3.423076923,4.179487179,831,157,49,4.128205128,1.935897436,23.14102564,-0.279171383,1.230539832,1.430188555,3.593441061,0.66057101,3.141607044,2.912211302,1.910491722,1.417842719,-0.729811165,-0.796287939,-0.221894332
1,454,T.J. Warren\warretj01,SF,23,PHO,66,59,31.03030303,403,12.33333333,0.495,26,98,0.265,377,716,0.527,0.511,119,2.333333333,0.773,1.893939394,3.242424242,5.136363636,75,76,39,0.863636364,2.651515152,14.40909091,0.638658995,1.176321273,1.636345365,3.434964244,0.975131232,2.667859321,2.512305624,0.84729786,-0.146603474,-0.671385689,-0.703197516,-0.25747623
1,455,C.J. Watson\watsocj01,PG,32,ORL,62,9,16.32258065,96,4,0.387,32,105,0.305,64,143,0.448,0.452,57,1.064516129,0.864,0.258064516,1.177419355,1.435483871,114,43,2,0.758064516,1.35483871,4.532258065,-1.354545663,0.163325056,0.361501985,2.792549465,0.303682414,1.511220284,1.386294361,0.062520357,-0.276986783,-0.794073099,-0.949330586,-0.14618251
1,456,Briante Weber\weberbr01,PG,24,TOT,20,0,10.25,25,3,0.417,1,10,0.1,24,50,0.48,0.425,11,0.8,0.688,0.4,0.9,1.3,21,12,1,0.4,0.8,3.1,-0.916290732,-0.105360516,0.262364264,2.327277706,-0.223143551,1.131402111,1.098612289,-0.223143551,-0.916290732,-0.85566611,-0.874669057,-0.373966441
1,457,David West\westda01,C,36,GSW,68,0,12.55882353,135,3.705882353,0.536,3,8,0.375,132,244,0.541,0.542,43,0.823529412,0.768,0.691176471,2.294117647,2.985294118,151,42,48,1.147058824,1.544117647,4.647058824,-0.369360103,0.830348302,1.093698274,2.530423489,0.434452645,1.536234508,1.309921382,-0.194156014,0.137201122,-0.612489278,-0.623621118,-0.263965546
1,458,Russell Westbrook\westbru01,PG,28,OKC,81,81,34.59259259,824,23.96296296,0.425,200,583,0.343,624,1358,0.459,0.476,710,10.37037037,0.845,1.691358025,8.975308642,10.66666667,840,132,31,5.407407407,2.345679012,31.58024691,0.525531771,2.194477323,2.367123614,3.543639572,0.852574917,3.452531827,3.176509428,2.338952737,1.687769756,-0.742337425,-0.85566611,-0.168418652
1,459,Okaro White\whiteok01,PF,24,MIA,35,0,13.45714286,33,2.485714286,0.379,12,34,0.353,21,53,0.396,0.448,20,0.628571429,0.909,0.714285714,1.628571429,2.342857143,21,10,10,0.514285714,1.485714286,2.8,-0.336472237,0.487703206,0.851371186,2.599510033,0.395895657,1.029619417,0.910560057,-0.464305608,-0.664976304,-0.802962047,-0.970219074,-0.095410185
1,460,Isaiah Whitehead\whiteis01,PG,21,BRK,73,26,22.50684932,204,6.95890411,0.402,44,149,0.295,160,359,0.446,0.445,91,1.547945205,0.805,0.438356164,2.082191781,2.520547945,192,42,36,1.945205479,2.397260274,7.438356164,-0.824723538,0.73342108,0.924476316,3.113819677,0.874326533,2.006649879,1.940022006,0.436928378,0.665367616,-0.809680997,-0.91130319,-0.216913002
1,461,Hassan Whiteside\whiteha01,C,27,MIA,77,77,32.63636364,542,12.63636364,0.557,0,0,,542,973,0.557,0.557,225,4.649350649,0.628,3.805194805,10.32467532,14.12987013,57,57,161,2,2.935064935,17,1.336367187,2.334536693,2.648291006,3.485427116,1.076729577,2.833213344,2.53657866,1.536727565,0.693147181,-0.585190039,-0.585190039,-0.465215113
1,462,Andrew Wiggins\wiggian01,SF,21,MIN,82,82,37.17073171,709,19.14634146,0.452,103,289,0.356,606,1281,0.473,0.484,412,6.609756098,0.76,1.243902439,2.756097561,4,189,82,30,2.280487805,2.231707317,23.57317073,0.218253566,1.013815752,1.386294361,3.61552167,0.802766906,3.160109232,2.952111651,1.888546754,0.82438937,-0.725670372,-0.794073099,-0.274436846
1,463,C.J. Wilcox\wilcocj01,SG,26,ORL,22,0,4.909090909,8,1.409090909,0.258,3,15,0.2,5,16,0.313,0.306,2,0.090909091,1,0.181818182,0.363636364,0.545454545,12,2,1,0.272727273,0.363636364,0.954545455,-1.704748092,-1.011600912,-0.606135804,1.591088774,-1.011600912,-0.046520016,0.342944751,-2.397895273,-1.299282984,-1.184170177,-1.354795694,0
1,464,Alan Williams\willial03,C,24,PHO,47,0,15.06382979,138,5.680851064,0.517,0,1,0,138,266,0.519,0.517,70,2.382978723,0.625,2,4.212765957,6.212765957,23,27,32,0.787234043,2.659574468,7.361702128,0.693147181,1.438119429,1.826606201,2.712296492,0.978166136,1.996291173,1.737101057,0.86835127,-0.239229689,-0.659712404,-0.659712404,-0.470003629
1,465,Deron Williams\willide01,PG,32,TOT,64,44,25.890625,263,9.375,0.438,85,234,0.363,178,366,0.486,0.509,90,1.703125,0.826,0.21875,2.078125,2.296875,360,31,8,2.15625,2.15625,10.953125,-1.519825754,0.731466045,0.831549503,3.253880934,0.768370602,2.393624804,2.238046572,0.532464799,0.768370602,-0.675307262,-0.825536369,-0.191160505
1,466,Derrick Williams\willide02,PF,25,TOT,50,11,16.08,108,4.88,0.443,30,97,0.309,78,147,0.531,0.504,58,1.78,0.652,0.38,2.22,2.6,28,14,7,0.56,1.2,6.08,-0.967584026,0.797507196,0.955511445,2.777576264,0.182321557,1.805004696,1.58514522,0.576613364,-0.579818495,-0.685179011,-0.814185509,-0.427710717
1,467,Lou Williams\willilo02,SG,30,TOT,81,1,24.61728395,428,12.32098765,0.429,163,446,0.365,265,552,0.48,0.511,402,5.641975309,0.88,0.320987654,2.172839506,2.49382716,239,80,20,1.975308642,1.135802469,17.54320988,-1.136352617,0.77603484,0.913818543,3.203448796,0.127339422,2.864666973,2.511304122,1.730234236,0.680724661,-0.671385689,-0.84629836,-0.127833372
1,468,Marvin Williams\willima02,PF,30,CHO,76,76,30.19736842,297,9.263157895,0.422,124,354,0.35,173,350,0.494,0.51,131,1.973684211,0.873,1.171052632,5.407894737,6.578947368,106,58,53,0.789473684,1.763157895,11.17105263,0.157903029,1.687859874,1.883874758,3.407754782,0.56710646,2.413325846,2.226045016,0.679901954,-0.236388778,-0.673344553,-0.862749965,-0.135819723
1,470,Troy Williams\willitr02,SF,22,TOT,30,16,18.56666667,73,5.566666667,0.437,18,62,0.29,55,105,0.524,0.491,21,1.066666667,0.656,0.5,1.8,2.3,25,27,10,1.066666667,2,6.166666667,-0.693147181,0.587786665,0.832909123,2.921367858,0.693147181,1.819158443,1.716796431,0.064538521,0.064538521,-0.711311151,-0.827822084,-0.42159449
1,471,Kyle Wiltjer\wiltjky01,PF,24,HOU,14,0,3.142857143,4,1,0.286,4,13,0.308,0,1,0,0.429,1,0.142857143,0.5,0.285714286,0.428571429,0.714285714,2,3,1,0.357142857,0.285714286,0.928571429,-1.252762968,-0.84729786,-0.336472237,1.145132304,-1.252762968,-0.074107972,0,-1.945910149,-1.029619417,-0.84629836,-1.251763468,-0.693147181
1,472,Justise Winslow\winslju01,SF,20,MIA,18,15,34.72222222,80,12.5,0.356,7,35,0.2,73,190,0.384,0.371,29,2.611111111,0.617,1.277777778,3.944444444,5.222222222,66,26,6,1.833333333,2.888888889,10.88888889,0.245122458,1.372308119,1.652923024,3.547379892,1.060871961,2.387742901,2.525728644,0.959775844,0.606135804,-0.991553216,-1.032824548,-0.482886255
1,473,Jeff Withey\witheje01,C,26,UTA,51,1,8.470588235,55,2.019607843,0.534,0,1,0,55,102,0.539,0.534,36,0.941176471,0.75,1.019607843,1.352941176,2.37254902,7,16,32,0.274509804,1.019607843,2.862745098,0.019418086,0.302280872,0.863964913,2.136599956,0.019418086,1.051780989,0.702903356,-0.060624622,-1.292768303,-0.62735944,-0.62735944,-0.287682072
1,474,Christian Wood\woodch01,PF,21,CHO,13,0,8.230769231,12,1.769230769,0.522,0,5,0,12,18,0.667,0.522,11,1.153846154,0.733,1.076923077,1.153846154,2.230769231,2,3,6,0.538461538,0.846153846,2.692307692,0.074107972,0.143100844,0.802346473,2.107879477,-0.167054085,0.990398704,0.570544858,0.143100844,-0.619039208,-0.650087691,-0.650087691,-0.310609577
1,475,Metta World Peace\artesro01,SF,37,LAL,25,2,6.4,19,2.72,0.279,9,38,0.237,10,30,0.333,0.346,10,0.64,0.625,0.2,0.6,0.8,11,10,2,0.28,0.72,2.28,-1.609437912,-0.510825624,-0.223143551,1.85629799,-0.328504067,0.824175443,1.00063188,-0.446287103,-1.272965676,-1.061316504,-1.276543497,-0.470003629
1,476,Brandan Wright\wrighbr03,PF,29,MEM,28,5,15.96428571,83,4.821428571,0.615,0,1,0,83,134,0.619,0.615,23,1.25,0.657,1.107142857,1.678571429,2.785714286,15,11,20,0.357142857,1.5,6.75,0.101782694,0.517943092,1.024504317,2.770354084,0.405465108,1.909542505,1.573070268,0.223143551,-1.029619417,-0.486133011,-0.486133011,-0.42007126
1,477,Delon Wright\wrighde01,PG,24,TOR,27,0,16.51851852,49,4.296296296,0.422,10,30,0.333,39,86,0.453,0.466,42,2.037037037,0.764,0.592592593,1.185185185,1.777777778,57,27,11,0.925925926,1.148148148,5.555555556,-0.523248144,0.169899037,0.575364145,2.804482086,0.138150338,1.714798428,1.457753325,0.711496319,-0.076961041,-0.763569645,-0.862749965,-0.26918749
1,478,James Young\youngja01,SG,21,BOS,29,0,7.586206897,25,2,0.431,12,35,0.343,13,23,0.565,0.534,6,0.310344828,0.667,0.206896552,0.689655172,0.896551724,4,10,2,0.137931034,0.517241379,2.344827586,-1.575536361,-0.371563556,-0.109199292,2.026331716,-0.659245629,0.852211875,0.693147181,-1.170071253,-1.981001469,-0.62735944,-0.841647189,-0.404965233
1,479,Joe Young\youngjo01,PG,24,IND,33,0,4.090909091,26,2.181818182,0.361,5,23,0.217,21,49,0.429,0.396,11,0.454545455,0.733,0.03030303,0.484848485,0.515151515,15,4,0,0.151515152,0.151515152,2.060606061,-3.496507561,-0.723918839,-0.663294217,1.408767217,-1.887069649,0.723000144,0.780158558,-0.78845736,-1.887069649,-0.926341068,-1.018877321,-0.310609577
1,480,Nick Young\youngni01,SG,31,LAL,60,60,25.93333333,272,10.55,0.43,170,421,0.404,102,212,0.481,0.564,77,1.5,0.856,0.416666667,1.883333333,2.3,58,37,14,0.6,2.283333333,13.18333333,-0.875468737,0.633043256,0.832909123,3.255529143,0.825636364,2.578953406,2.35612586,0.405465108,-0.510825624,-0.572701027,-0.84397007,-0.155484903
1,481,Thaddeus Young\youngth01,PF,28,IND,74,74,30.22972973,362,9.283783784,0.527,45,118,0.381,317,569,0.557,0.56,45,1.162162162,0.523,1.77027027,4.283783784,6.054054054,122,113,29,1.283783784,1.824324324,11,0.57113223,1.454836681,1.800728139,3.408825868,0.601209685,2.397895273,2.228269199,0.150282203,0.249811798,-0.579818495,-0.64055473,-0.648173815
1,482,Cody Zeller\zelleco01,C,24,CHO,62,58,27.82258065,253,7.14516129,0.571,0,1,0,253,442,0.572,0.571,133,3.161290323,0.679,2.177419355,4.35483871,6.532258065,99,62,58,1.048387097,3.048387097,10.30645161,0.778140393,1.471287574,1.876752682,3.325847944,1.11461263,2.332770069,1.966435385,1.150980274,0.047252885,-0.560366069,-0.560366069,-0.387134151
1,483,Tyler Zeller\zellety01,C,27,BOS,51,5,10.29411765,78,3.098039216,0.494,0,1,0,78,157,0.497,0.494,22,0.764705882,0.564,0.843137255,1.588235294,2.431372549,42,7,21,0.392156863,1.196078431,3.490196078,-0.170625517,0.462623522,0.888455933,2.33157263,0.179048231,1.249957918,1.1307694,-0.268263987,-0.936093359,-0.705219762,-0.705219762,-0.572701027
1,484,Stephen Zimmerman\zimmest01,C,20,ORL,19,0,5.684210526,10,1.631578947,0.323,0,0,,10,31,0.323,0.323,3,0.263157895,0.6,0.578947368,1.263157895,1.842105263,4,2,5,0.157894737,0.894736842,1.210526316,-0.546543706,0.233614851,0.610909082,1.737692248,-0.111225635,0.191055237,0.489548225,-1.335001067,-1.84582669,-1.130102956,-1.130102956,-0.510825624
1,485,Paul Zipser\zipsepa01,SF,22,CHI,44,18,19.15909091,88,5.022727273,0.398,33,99,0.333,55,122,0.451,0.473,31,0.909090909,0.775,0.340909091,2.5,2.840909091,36,15,16,0.909090909,1.772727273,5.454545455,-1.076139433,0.916290732,1.044124103,2.952777324,0.572519193,1.696449289,1.613973068,-0.09531018,-0.09531018,-0.74865989,-0.921303274,-0.25489225
1,486,Ivica Zubac\zubaciv01,C,19,LAL,38,11,16.02631579,126,6.263157895,0.529,0,3,0,126,235,0.536,0.529,32,1.289473684,0.653,1.078947368,3.105263158,4.184210526,30,14,33,0.789473684,1.736842105,7.473684211,0.075985907,1.133098465,1.431318042,2.774232108,0.552068582,2.011388078,1.834684514,0.254234138,-0.236388778,-0.636766847,-0.636766847,-0.42617815
